oopID;rate;data
010613;0.474139130435;{'12-2014': 1.0, '5-2015': 1.0, '4-2014': 0.0, '7-2015': 3.0, '3-2014': 1.0, '11-2013': 0.0, '8-2014': 2.0, '6-2013': 0.0, '9-2014': 4.0, '6-2014': 0.0, '5-2013': 0.0, '11-2014': 2.0, '8-2015': 0.0, '9-2013': 1.0, '4-2013': 2.0, '10-2014': 0.0, '10-2013': 1.0, '9-2015': 3.0, '5-2014': 1.0, '7-2014': 2.0, '8-2013': 1.0, '6-2015': 1.0, '1-2015': 0.0}
001316;0.9435;{'12-2014': 2.0, '7-2014': 0.0, '5-2015': 0.0, '9-2014': 2.0, '4-2014': 2.0, '7-2015': 4.0, '8-2013': 2.0, '11-2013': 1.0, '7-2013': 5.0, '8-2014': 4.0, '9-2013': 4.0, '1-2013': 2.0, '6-2014': 5.0, '5-2013': 7.0, '12-2013': 1.0, '11-2014': 0.0, '8-2015': 0.0, '4-2015': 1.0, '2-2015': 1.0, '1-2014': 0.0, '10-2014': 2.0, '5-2014': 2.0, '10-2013': 3.0, '9-2015': 1.0, '3-2013': 3.0, '3-2015': 3.0, '2-2014': 1.0, '4-2013': 4.0, '6-2013': 4.0, '2-2013': 1.0, '6-2015': 3.0, '1-2015': 1.0}
070110;0.4552625;{'12-2014': 2.0, '7-2014': 1.0, '8-2013': 2.0, '5-2015': 1.0, '9-2014': 1.0, '4-2014': 1.0, '7-2015': 2.0, '3-2014': 2.0, '11-2013': 0.0, '7-2013': 1.0, '8-2014': 0.0, '9-2013': 2.0, '1-2013': 3.0, '6-2014': 0.0, '5-2013': 4.0, '12-2013': 2.0, '11-2014': 0.0, '8-2015': 0.0, '4-2015': 0.0, '2-2015': 2.0, '1-2014': 1.0, '10-2014': 1.0, '5-2014': 1.0, '10-2013': 0.0, '9-2015': 0.0, '3-2013': 3.0, '2-2014': 1.0, '4-2013': 1.0, '6-2013': 3.0, '2-2013': 4.0, '6-2015': 1.0, '1-2015': 1.0}
030114;0.314333333333;{'9-2015': 1.0, '4-2013': -1.0, '3-2013': 1.0}
040719;0.416146153846;{'12-2014': 0.0, '1-2013': 2.0, '4-2014': 1.0, '8-2013': 1.0, '11-2013': 0.0, '7-2013': 3.0, '8-2014': 1.0, '6-2013': 1.0, '9-2014': 2.0, '6-2014': 1.0, '5-2013': 3.0, '9-2015': 1.0, '8-2015': 1.0, '9-2013': -1.0, '2-2015': 0.0, '1-2014': 1.0, '10-2014': 0.0, '5-2014': 0.0, '10-2013': 1.0, '11-2014': 4.0, '3-2013': 1.0, '3-2015': 1.0, '7-2014': 0.0, '4-2013': 1.0, '2-2013': 1.0, '1-2015': 2.0}
020819;0.5687;{'10-2014': 0.0, '8-2014': 1.0}
070613;0.490857142857;{'12-2013': 1.0, '5-2015': 1.0, '7-2014': 1.0, '8-2014': 1.0, '10-2014': 0.0, '9-2014': 0.0, '6-2015': 0.0}
020716;0.364646666667;{'12-2013': 1.0, '4-2015': 2.0, '2-2014': 0.0, '4-2014': 1.0, '3-2014': 1.0, '10-2014': -1.0, '11-2013': 1.0, '6-2014': -1.0, '9-2015': 1.0, '5-2014': 0.0, '7-2014': 1.0, '1-2014': 0.0, '10-2013': 1.0, '5-2013': 1.0, '5-2015': -1.0}
070213;0.55254;{'12-2013': 1.0, '9-2015': 3.0, '11-2013': 0.0, '8-2015': -1.0, '9-2013': 2.0, '4-2014': 1.0, '7-2015': 1.0, '8-2013': 1.0, '6-2014': 0.0, '10-2013': 0.0}
010210;0.488109375;{'12-2014': 2.0, '1-2013': 2.0, '8-2013': 1.0, '5-2015': 4.0, '4-2014': 1.0, '7-2015': 2.0, '3-2014': 1.0, '11-2013': 0.0, '7-2013': 2.0, '7-2014': 3.0, '8-2014': 4.0, '9-2013': 2.0, '9-2014': 2.0, '6-2014': 2.0, '5-2013': 1.0, '12-2013': 0.0, '11-2014': 2.0, '8-2015': 0.0, '4-2015': 0.0, '2-2015': 1.0, '1-2014': 4.0, '10-2014': 3.0, '5-2014': 1.0, '10-2013': 1.0, '9-2015': 1.0, '3-2013': -1.0, '3-2015': 1.0, '2-2014': 0.0, '4-2013': 1.0, '2-2013': 1.0, '6-2015': 1.0, '1-2015': 0.0}
140512;nan;{}
001122;17.3895125;{'12-2014': 2.0, '7-2014': 1.0, '8-2013': 3.0, '5-2015': 0.0, '9-2014': 0.0, '4-2014': 2.0, '7-2015': 1.0, '3-2014': 5.0, '11-2013': 2.0, '7-2013': 2.0, '8-2014': 3.0, '9-2013': 1.0, '1-2013': 1.0, '6-2014': 3.0, '5-2013': 3.0, '12-2013': 0.0, '11-2014': 0.0, '8-2015': 2.0, '4-2015': 2.0, '2-2015': 1.0, '1-2014': 1.0, '10-2014': 4.0, '5-2014': 1.0, '10-2013': 8.0, '9-2015': 0.0, '3-2013': 1.0, '3-2015': 4.0, '2-2014': 2.0, '4-2013': 6.0, '6-2013': 1.0, '2-2013': 2.0, '6-2015': 4.0}
150512;0.284009375;{'12-2014': 5.0, '8-2013': 1.0, '7-2014': 2.0, '9-2014': 1.0, '4-2014': 1.0, '7-2015': 1.0, '3-2014': 2.0, '11-2013': 0.0, '7-2013': 1.0, '8-2014': -3.0, '9-2013': 4.0, '1-2013': 3.0, '6-2014': 6.0, '5-2013': 0.0, '12-2013': 5.0, '11-2014': 0.0, '8-2015': 1.0, '4-2015': 0.0, '2-2015': 1.0, '1-2014': 7.0, '10-2014': 5.0, '5-2014': 1.0, '10-2013': 5.0, '9-2015': 1.0, '3-2013': 8.0, '3-2015': 1.0, '2-2014': 3.0, '4-2013': 2.0, '6-2013': 2.0, '2-2013': -2.0, '6-2015': 1.0, '1-2015': 4.0}
001214;1.08706666667;{'12-2014': 8.0, '7-2014': 1.0, '8-2013': 0.0, '5-2015': 5.0, '9-2014': 2.0, '4-2014': 4.0, '7-2015': 1.0, '3-2014': 6.0, '11-2013': 1.0, '7-2013': 7.0, '8-2014': 5.0, '9-2013': 3.0, '1-2013': 6.0, '6-2014': 1.0, '5-2013': 4.0, '12-2013': 0.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 2.0, '2-2015': 3.0, '1-2014': 3.0, '10-2014': 3.0, '5-2014': 2.0, '10-2013': 2.0, '9-2015': 3.0, '3-2013': 4.0, '3-2015': 0.0, '2-2014': 0.0, '4-2013': 8.0, '6-2013': 4.0, '2-2013': 4.0, '6-2015': 4.0, '1-2015': 2.0}
010512;0.540025925926;{'12-2014': 2.0, '7-2014': 2.0, '5-2015': 1.0, '2-2015': 4.0, '7-2015': 4.0, '8-2013': 2.0, '7-2013': 0.0, '8-2014': 0.0, '9-2013': 0.0, '1-2013': 0.0, '6-2014': 1.0, '5-2013': -1.0, '12-2013': 2.0, '11-2014': 1.0, '8-2015': 3.0, '4-2015': 2.0, '4-2013': 2.0, '10-2014': 0.0, '10-2013': 0.0, '9-2015': 0.0, '3-2013': 2.0, '3-2015': 2.0, '9-2014': 3.0, '6-2013': 3.0, '2-2013': 1.0, '6-2015': 0.0, '1-2015': 3.0}
181112;1.06053333333;{'12-2013': 1.0, '3-2013': 1.0, '8-2015': 0.0, '3-2015': 0.0, '1-2014': 1.0, '1-2015': 1.0}
020312;0.291427586207;{'12-2014': 0.0, '1-2013': 0.0, '5-2015': 0.0, '2-2015': 0.0, '6-2013': -1.0, '8-2013': 2.0, '11-2013': 1.0, '7-2013': 2.0, '7-2014': 1.0, '8-2014': 2.0, '9-2013': 1.0, '9-2014': 1.0, '6-2014': 4.0, '5-2013': 0.0, '12-2013': 2.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 1.0, '1-2014': 2.0, '10-2014': 1.0, '5-2014': 3.0, '10-2013': 1.0, '9-2015': 1.0, '3-2013': 2.0, '3-2015': 2.0, '2-2014': 0.0, '4-2013': 1.0, '2-2013': 1.0, '1-2015': 3.0}
060112;0.22559047619;{'12-2013': 0.0, '2-2015': 1.0, '3-2013': 1.0, '8-2015': 1.0, '9-2013': 3.0, '2-2014': 0.0, '4-2014': 1.0, '7-2015': 1.0, '1-2014': 1.0, '11-2013': 1.0, '10-2013': -2.0, '9-2015': 1.0, '5-2014': -1.0, '3-2015': 0.0, '7-2014': 1.0, '4-2013': 0.0, '4-2015': 2.0, '2-2013': 2.0, '6-2015': 0.0, '6-2014': 1.0, '5-2013': 0.0}
070416;0.3405;{'9-2015': 1.0, '12-2014': 1.0, '4-2015': 0.0, '1-2015': 0.0}
020116;0.3605;{'9-2013': 1.0, '10-2013': 0.0}
141215;1.26929090909;{'12-2014': 4.0, '7-2014': 4.0, '8-2013': 6.0, '5-2015': 4.0, '9-2014': 6.0, '4-2014': 4.0, '7-2015': 5.0, '3-2014': 10.0, '11-2013': 10.0, '7-2013': 7.0, '8-2014': 4.0, '9-2013': 8.0, '1-2013': 4.0, '6-2014': 6.0, '5-2013': 6.0, '12-2013': 13.0, '11-2014': 5.0, '8-2015': 4.0, '4-2015': 2.0, '2-2015': 0.0, '1-2014': 11.0, '10-2014': 1.0, '5-2014': 7.0, '10-2013': -1.0, '9-2015': 4.0, '3-2013': 10.0, '3-2015': 2.0, '2-2014': 3.0, '4-2013': 15.0, '6-2013': 9.0, '2-2013': 10.0, '6-2015': 8.0, '1-2015': 1.0}
070616;1.14703636364;{'12-2014': 5.0, '7-2014': 11.0, '8-2013': 2.0, '5-2015': 10.0, '9-2014': 7.0, '4-2014': 4.0, '7-2015': 5.0, '3-2014': 10.0, '11-2013': 15.0, '7-2013': 8.0, '8-2014': 12.0, '9-2013': 4.0, '1-2013': 7.0, '6-2014': 7.0, '5-2013': 11.0, '12-2013': 10.0, '11-2014': 12.0, '8-2015': 10.0, '4-2015': 2.0, '2-2015': 5.0, '1-2014': 4.0, '10-2014': 6.0, '5-2014': 10.0, '10-2013': 5.0, '9-2015': 4.0, '3-2013': 9.0, '3-2015': 7.0, '2-2014': 12.0, '4-2013': 14.0, '6-2013': 8.0, '2-2013': 7.0, '6-2015': 10.0, '1-2015': 5.0}
030512;0.361914285714;{'12-2014': 5.0, '7-2014': 1.0, '5-2015': 0.0, '4-2014': 0.0, '7-2015': 7.0, '3-2014': 2.0, '11-2013': 3.0, '7-2013': 3.0, '8-2014': 0.0, '9-2013': 4.0, '1-2013': 1.0, '10-2013': 1.0, '5-2013': 3.0, '12-2013': 1.0, '11-2014': 4.0, '8-2015': 3.0, '4-2015': 2.0, '2-2015': 0.0, '4-2013': 0.0, '10-2014': 1.0, '9-2015': -1.0, '3-2013': 0.0, '3-2015': 2.0, '2-2014': 1.0, '8-2013': 0.0, '6-2013': 2.0, '2-2013': 4.0, '1-2015': 1.0}
011510;0.484307407407;{'12-2014': 0.0, '8-2013': 1.0, '5-2015': 0.0, '9-2014': 1.0, '4-2014': 1.0, '7-2015': 0.0, '3-2014': 1.0, '11-2013': 0.0, '7-2013': 2.0, '8-2014': 3.0, '4-2015': 1.0, '1-2013': 1.0, '6-2014': 2.0, '5-2013': 2.0, '12-2013': 2.0, '7-2014': 3.0, '9-2013': 1.0, '2-2015': 1.0, '1-2014': 0.0, '10-2014': 1.0, '10-2013': 1.0, '11-2014': 2.0, '5-2014': 1.0, '2-2014': 1.0, '4-2013': 2.0, '6-2013': 2.0, '6-2015': 3.0}
180117;1.15756666667;{'12-2013': 1.0, '8-2015': 2.0, '9-2013': 0.0, '1-2014': 0.0, '10-2014': 0.0, '11-2013': 1.0, '8-2013': 1.0, '9-2015': 0.0, '7-2014': 0.0, '8-2014': 1.0, '9-2014': 1.0, '6-2014': 2.0}
151117;0.1979;{'12-2013': 1.0, '8-2015': 2.0, '9-2013': -1.0, '5-2015': 1.0, '4-2014': 1.0, '7-2015': 1.0, '8-2013': 1.0, '11-2013': 1.0, '9-2015': 1.0, '4-2013': 1.0, '7-2014': 1.0, '8-2014': 0.0, '1-2013': 1.0, '2-2013': 0.0, '6-2015': 1.0, '6-2014': 1.0, '5-2013': 1.0}
151512;0.375557142857;{'11-2014': 0.0, '7-2014': 1.0, '4-2013': 1.0, '6-2013': -1.0, '8-2014': 1.0, '10-2014': 0.0, '5-2013': 1.0}
161015;0.325916666667;{'12-2014': 1.0, '4-2015': -1.0, '2-2015': 0.0, '7-2015': -1.0, '8-2013': 0.0, '11-2013': 1.0, '7-2013': 1.0, '9-2015': 1.0, '3-2015': 1.0, '8-2014': 1.0, '6-2015': 1.0, '1-2015': 0.0}
050216;0.326914285714;{'5-2014': 0.0, '2-2014': 1.0, '8-2014': 1.0, '9-2014': 0.0, '6-2015': 1.0, '1-2013': 0.0, '3-2013': 0.0}
020512;0.183033333333;{'3-2014': 1.0, '5-2014': -1.0, '4-2014': 1.0}
031116;0.0;{'12-2014': -1.0, '10-2014': 1.0}
011110;0.82734;{'10-2014': 0.0, '9-2014': 0.0, '8-2015': 1.0, '4-2015': 1.0, '8-2014': 1.0}
010510;0.273133333333;{'12-2013': 1.0, '8-2015': 0.0, '9-2013': 0.0, '7-2015': 1.0, '7-2013': 0.0, '9-2015': 1.0, '3-2013': 1.0, '8-2014': 1.0, '6-2013': 1.0, '9-2014': 0.0, '2-2013': 1.0, '5-2013': 1.0}
060210;27.0717848485;{'12-2014': 42.0, '7-2014': 38.0, '8-2013': 52.0, '5-2015': 37.0, '9-2014': 50.0, '4-2014': 41.0, '7-2015': 27.0, '3-2014': 47.0, '11-2013': 36.0, '7-2013': 98.0, '8-2014': 32.0, '9-2013': 64.0, '1-2013': 111.0, '6-2014': 53.0, '5-2013': 78.0, '12-2013': 50.0, '11-2014': 45.0, '8-2015': 38.0, '4-2015': 38.0, '2-2015': 33.0, '1-2014': 69.0, '10-2014': 51.0, '5-2014': 52.0, '10-2013': 62.0, '9-2015': 37.0, '3-2013': 106.0, '3-2015': 40.0, '2-2014': 44.0, '4-2013': 131.0, '6-2013': 86.0, '2-2013': 115.0, '6-2015': 54.0, '1-2015': 44.0}
151511;0.51288;{'12-2013': 1.0, '8-2013': 1.0, '9-2013': 0.0, '10-2014': 0.0, '8-2014': 1.0}
010314;0.5923625;{'12-2014': 4.0, '7-2014': 4.0, '5-2015': 5.0, '9-2014': 2.0, '4-2014': 2.0, '7-2015': 4.0, '3-2014': 1.0, '11-2013': 6.0, '7-2013': 0.0, '8-2014': 3.0, '9-2013': 1.0, '1-2013': 2.0, '6-2014': 0.0, '5-2013': 0.0, '12-2013': 4.0, '11-2014': 3.0, '8-2015': 3.0, '4-2015': 3.0, '2-2015': 3.0, '4-2013': -1.0, '10-2014': 0.0, '5-2014': 1.0, '10-2013': 2.0, '9-2015': 2.0, '3-2013': 3.0, '3-2015': 2.0, '2-2014': 0.0, '1-2014': 1.0, '6-2013': 3.0, '2-2013': 2.0, '6-2015': 1.0, '1-2015': 1.0}
040814;1.26273939394;{'12-2014': 4.0, '7-2014': 3.0, '8-2013': 4.0, '5-2015': 5.0, '9-2014': 8.0, '4-2014': 1.0, '7-2015': 5.0, '3-2014': 3.0, '11-2013': 4.0, '7-2013': 8.0, '8-2014': 4.0, '9-2013': 3.0, '1-2013': 4.0, '6-2014': 1.0, '5-2013': 2.0, '12-2013': 12.0, '11-2014': 6.0, '8-2015': 2.0, '4-2015': 3.0, '2-2015': 4.0, '1-2014': 3.0, '10-2014': 2.0, '5-2014': 14.0, '10-2013': 2.0, '9-2015': 5.0, '3-2013': 4.0, '3-2015': 3.0, '2-2014': 5.0, '4-2013': 5.0, '6-2013': 3.0, '2-2013': 2.0, '6-2015': 4.0, '1-2015': 6.0}
030419;nan;{}
160711;0.967775757576;{'12-2014': 7.0, '7-2014': 9.0, '8-2013': 10.0, '5-2015': 4.0, '9-2014': 9.0, '4-2014': 7.0, '7-2015': 4.0, '3-2014': 3.0, '11-2013': 6.0, '7-2013': 1.0, '8-2014': 3.0, '9-2013': 11.0, '1-2013': 12.0, '6-2014': 9.0, '5-2013': 1.0, '12-2013': 12.0, '11-2014': 6.0, '8-2015': 4.0, '4-2015': 3.0, '2-2015': 7.0, '1-2014': 6.0, '10-2014': 12.0, '5-2014': 4.0, '10-2013': 5.0, '9-2015': 2.0, '3-2013': 6.0, '3-2015': 8.0, '2-2014': 5.0, '4-2013': 3.0, '6-2013': 7.0, '2-2013': 4.0, '6-2015': 7.0, '1-2015': 2.0}
151118;0.6837;{'12-2013': 1.0}
050410;0.378;{'8-2015': -1.0, '9-2013': 0.0, '2-2014': 0.0, '7-2015': 1.0, '8-2013': 2.0, '8-2014': 0.0, '10-2014': 0.0, '10-2013': 0.0, '7-2014': 2.0, '1-2014': 1.0, '1-2013': 1.0, '2-2013': 1.0, '6-2015': 1.0, '6-2014': 2.0}
051012;0.4656;{'12-2013': 0.0, '11-2014': 0.0, '5-2014': 1.0, '12-2014': 0.0, '9-2014': 2.0, '10-2014': 0.0, '11-2013': 1.0, '6-2014': 0.0}
170917;0.299727272727;{'12-2013': 2.0, '5-2014': 0.0, '9-2013': 1.0, '7-2014': 1.0, '2-2014': 1.0, '4-2014': 0.0, '7-2015': 1.0, '1-2014': 0.0, '8-2014': 0.0, '11-2013': 0.0, '7-2013': 1.0}
070314;1.0276;{'12-2014': 1.0, '8-2015': 0.0, '7-2015': 1.0, '1-2014': 0.0, '7-2013': 0.0, '9-2015': 1.0, '3-2013': 0.0, '3-2015': 0.0, '3-2014': 1.0, '1-2013': 1.0, '2-2013': 1.0, '6-2015': 2.0, '1-2015': 0.0, '5-2013': 1.0}
031112;nan;{}
001110;254.421066667;{'12-2014': 109.0, '7-2014': 71.0, '8-2013': 154.0, '5-2015': 100.0, '9-2014': 83.0, '4-2014': 69.0, '7-2015': 138.0, '3-2014': 76.0, '11-2013': 65.0, '7-2013': 145.0, '8-2014': 85.0, '9-2013': 115.0, '1-2013': 90.0, '6-2014': 98.0, '5-2013': 124.0, '12-2013': 86.0, '11-2014': 73.0, '8-2015': 147.0, '4-2015': 81.0, '2-2015': 48.0, '1-2014': 76.0, '10-2014': 94.0, '5-2014': 67.0, '10-2013': 109.0, '9-2015': 119.0, '3-2013': 100.0, '3-2015': 71.0, '2-2014': 35.0, '4-2013': 104.0, '6-2013': 112.0, '2-2013': 85.0, '6-2015': 101.0, '1-2015': 79.0}
141111;0.2679;{'12-2013': 0.0, '9-2013': 1.0, '6-2013': 1.0, '1-2013': 0.0, '2-2013': 0.0, '11-2013': 0.0}
150517;0.3022;{'7-2015': 1.0, '8-2015': 0.0, '10-2013': 1.0}
061320;0.475242424242;{'12-2014': 2.0, '7-2014': 5.0, '8-2013': 4.0, '5-2015': 1.0, '9-2014': 6.0, '4-2014': 4.0, '7-2015': 3.0, '3-2014': 2.0, '11-2013': 1.0, '7-2013': 5.0, '8-2014': 2.0, '9-2013': 2.0, '1-2013': 2.0, '6-2014': 0.0, '5-2013': 2.0, '12-2013': 3.0, '11-2014': 2.0, '8-2015': 2.0, '4-2015': 1.0, '2-2015': 4.0, '1-2014': 7.0, '10-2014': 1.0, '5-2014': 0.0, '10-2013': 4.0, '9-2015': 2.0, '3-2013': 5.0, '3-2015': 1.0, '2-2014': 2.0, '4-2013': 3.0, '6-2013': 3.0, '2-2013': 3.0, '6-2015': 5.0, '1-2015': 4.0}
011419;0.40542;{'9-2015': 0.0, '3-2014': 0.0, '8-2015': 1.0, '11-2013': 1.0, '2-2014': 1.0}
140513;0.2280375;{'12-2013': 0.0, '8-2015': 1.0, '9-2013': 1.0, '5-2015': 0.0, '4-2014': 1.0, '1-2014': 1.0, '10-2014': 0.0, '11-2013': 1.0, '7-2013': 0.0, '5-2014': -1.0, '3-2015': 1.0, '2-2014': 0.0, '8-2014': 1.0, '6-2013': 1.0, '9-2014': 1.0, '1-2015': 1.0}
070713;4.86598181818;{'12-2014': 10.0, '7-2014': 10.0, '8-2013': 19.0, '5-2015': 6.0, '9-2014': 15.0, '4-2014': 10.0, '7-2015': 10.0, '3-2014': 10.0, '11-2013': 11.0, '7-2013': 20.0, '8-2014': 12.0, '9-2013': 17.0, '1-2013': 8.0, '6-2014': 9.0, '5-2013': 16.0, '12-2013': 15.0, '11-2014': 8.0, '8-2015': 10.0, '4-2015': 12.0, '2-2015': 4.0, '1-2014': 9.0, '10-2014': 17.0, '5-2014': 7.0, '10-2013': 8.0, '9-2015': 11.0, '3-2013': 5.0, '3-2015': 6.0, '2-2014': 3.0, '4-2013': 14.0, '6-2013': 18.0, '2-2013': 11.0, '6-2015': 8.0, '1-2015': 7.0}
150516;nan;{}
011215;0.28512;{'11-2014': 0.0, '12-2014': 1.0, '8-2015': 0.0, '8-2013': -1.0, '8-2014': 0.0, '7-2015': 1.0, '9-2015': 0.0, '9-2014': 1.0, '6-2014': 1.0, '7-2013': 1.0}
140916;0.76408;{'2-2015': 2.0, '5-2014': 0.0, '8-2014': 1.0, '3-2015': 0.0, '3-2014': 1.0}
010112;0.731518181818;{'12-2013': 0.0, '11-2014': 0.0, '3-2013': 1.0, '7-2014': 0.0, '4-2013': 0.0, '8-2013': 0.0, '11-2013': -1.0, '10-2014': 2.0, '6-2014': 1.0, '7-2013': 2.0, '10-2013': 3.0}
070315;1.76625454545;{'12-2014': 1.0, '7-2014': 2.0, '8-2013': 4.0, '5-2015': 7.0, '9-2014': 3.0, '4-2014': 10.0, '7-2015': 4.0, '3-2014': 5.0, '11-2013': 5.0, '7-2013': 3.0, '8-2014': 7.0, '9-2013': 4.0, '1-2013': 6.0, '6-2014': 6.0, '5-2013': 5.0, '12-2013': 11.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 3.0, '2-2015': 2.0, '1-2014': 3.0, '10-2014': 2.0, '5-2014': 5.0, '10-2013': 1.0, '9-2015': 5.0, '3-2013': 4.0, '3-2015': 4.0, '2-2014': 3.0, '4-2013': 0.0, '6-2013': 3.0, '2-2013': 1.0, '6-2015': 6.0, '1-2015': 2.0}
070614;0.361571428571;{'2-2015': 1.0, '8-2015': 7.0, '9-2013': 0.0, '5-2015': 0.0, '1-2014': 1.0, '8-2014': 3.0, '10-2014': 0.0, '11-2013': 0.0, '7-2013': 0.0, '8-2013': 6.0, '9-2015': -1.0, '3-2013': 0.0, '3-2015': 1.0, '7-2014': 1.0, '3-2014': 0.0, '6-2013': 1.0, '9-2014': 1.0, '2-2013': 1.0, '1-2013': 0.0, '5-2013': 1.0, '10-2013': 0.0}
050710;0.279058333333;{'12-2013': 1.0, '12-2014': 1.0, '8-2015': 1.0, '9-2013': -1.0, '2-2015': 0.0, '7-2015': 1.0, '8-2013': 0.0, '7-2013': 3.0, '9-2015': 0.0, '3-2013': 0.0, '2-2013': 1.0, '1-2015': 0.0}
020711;0.4124;{'11-2014': 0.0, '9-2015': 1.0, '3-2013': 1.0, '7-2014': 0.0, '8-2014': 1.0, '6-2014': 1.0, '5-2013': 0.0}
171113;0.606872727273;{'2-2015': 1.0, '3-2013': -1.0, '5-2015': 0.0, '7-2014': 1.0, '4-2013': 1.0, '8-2013': 2.0, '1-2013': 1.0, '8-2014': 1.0, '10-2014': 0.0, '10-2013': 0.0, '6-2015': 0.0}
150511;0.3252;{'11-2014': 1.0, '12-2014': 0.0}
050510;0.530988888889;{'12-2013': 1.0, '2-2015': 1.0, '8-2015': 1.0, '7-2014': 2.0, '7-2015': 3.0, '4-2013': 1.0, '8-2014': 0.0, '10-2013': 1.0, '11-2014': 1.0, '3-2013': 1.0, '3-2015': 0.0, '2-2014': 0.0, '1-2014': 0.0, '6-2013': 0.0, '9-2014': 0.0, '2-2013': 1.0, '6-2014': 1.0, '9-2015': 0.0}
070716;2.293571875;{'12-2014': 3.0, '7-2014': 13.0, '5-2015': 11.0, '9-2014': 2.0, '4-2014': 3.0, '7-2015': 18.0, '8-2013': 3.0, '11-2013': 3.0, '7-2013': 11.0, '8-2014': 2.0, '9-2013': 4.0, '1-2013': 6.0, '6-2014': 5.0, '5-2013': 4.0, '12-2013': 6.0, '11-2014': 6.0, '8-2015': 3.0, '4-2015': 8.0, '2-2015': 2.0, '1-2014': 0.0, '10-2014': 7.0, '5-2014': 1.0, '10-2013': 1.0, '9-2015': 3.0, '3-2013': 4.0, '3-2015': 3.0, '2-2014': 0.0, '4-2013': 6.0, '6-2013': 2.0, '2-2013': 3.0, '6-2015': 2.0, '1-2015': 3.0}
190321;0.0;{'11-2014': 1.0, '12-2014': -1.0}
011511;0.391783333333;{'2-2015': 1.0, '9-2013': 1.0, '5-2015': 0.0, '6-2013': 1.0, '8-2013': 2.0, '10-2014': 2.0, '11-2013': 0.0, '7-2013': 0.0, '6-2014': 1.0, '9-2015': 0.0, '4-2013': 2.0, '3-2015': 0.0, '7-2014': 0.0, '8-2014': 1.0, '4-2015': 1.0, '9-2014': 1.0, '10-2013': 1.0, '1-2015': 0.0}
170914;0.247636363636;{'12-2013': 1.0, '12-2014': 1.0, '5-2014': 0.0, '9-2013': 0.0, '7-2013': 1.0, '8-2014': 0.0, '3-2014': 1.0, '6-2013': -1.0, '2-2013': 1.0, '4-2013': 0.0, '5-2013': 2.0}
020323;0.468525;{'9-2015': 0.0, '5-2014': 0.0, '8-2015': 1.0, '4-2014': 2.0, '7-2015': 1.0, '1-2013': 1.0, '6-2015': 1.0, '6-2014': 0.0}
151516;0.404838709677;{'12-2014': 1.0, '1-2013': 3.0, '5-2015': 0.0, '4-2014': 0.0, '6-2013': 0.0, '3-2014': 1.0, '11-2013': 1.0, '7-2013': 1.0, '7-2014': 3.0, '8-2014': 1.0, '9-2013': 1.0, '9-2014': 4.0, '6-2014': 1.0, '5-2013': 3.0, '12-2013': 4.0, '11-2014': 1.0, '8-2015': 1.0, '4-2015': 2.0, '2-2015': 1.0, '1-2014': 4.0, '10-2014': 3.0, '5-2014': 4.0, '10-2013': 2.0, '9-2015': 2.0, '3-2013': 1.0, '3-2015': 0.0, '2-2014': 1.0, '8-2013': -1.0, '2-2013': 0.0, '6-2015': -1.0, '1-2015': 2.0}
141214;0.6176;{'9-2014': 0.0, '8-2015': 1.0, '7-2014': 1.0}
020113;0.183407692308;{'12-2013': -1.0, '9-2013': 0.0, '4-2013': 0.0, '8-2014': 2.0, '11-2013': 1.0, '7-2013': -1.0, '9-2015': 1.0, '3-2013': 1.0, '8-2013': 1.0, '6-2013': 1.0, '1-2013': 1.0, '2-2013': 1.0, '9-2014': -1.0}
180513;nan;{}
001422;1.28688484848;{'12-2014': 2.0, '7-2014': 2.0, '8-2013': 4.0, '5-2015': 4.0, '9-2014': 4.0, '4-2014': 0.0, '7-2015': 1.0, '3-2014': 2.0, '11-2013': 1.0, '7-2013': 3.0, '8-2014': 2.0, '9-2013': 1.0, '1-2013': 4.0, '6-2014': 3.0, '5-2013': 2.0, '12-2013': 3.0, '11-2014': 4.0, '8-2015': 0.0, '4-2015': 5.0, '2-2015': 5.0, '1-2014': 4.0, '10-2014': 4.0, '5-2014': 2.0, '10-2013': 3.0, '9-2015': 2.0, '3-2013': 3.0, '3-2015': 3.0, '2-2014': 2.0, '4-2013': 2.0, '6-2013': 5.0, '2-2013': 2.0, '6-2015': 3.0, '1-2015': 3.0}
060313;0.243213043478;{'5-2015': 0.0, '9-2014': 3.0, '4-2014': 0.0, '3-2014': 1.0, '11-2013': 1.0, '7-2013': 0.0, '6-2013': 0.0, '4-2015': 2.0, '1-2013': 1.0, '6-2014': 1.0, '5-2013': 1.0, '12-2013': 1.0, '9-2015': 1.0, '9-2013': 0.0, '1-2014': 1.0, '10-2014': 0.0, '11-2014': 0.0, '3-2013': -1.0, '3-2015': 0.0, '7-2014': 0.0, '8-2013': 1.0, '6-2015': 0.0, '1-2015': 0.0}
170916;0.22284;{'11-2014': 1.0, '5-2014': 1.0, '9-2013': 0.0, '7-2013': 1.0, '7-2014': 0.0}
050415;0.0;{'6-2013': -1.0, '5-2013': 1.0}
